rowid,utility_id_ferc1,utility_id_ferc1_label,utility_id_pudl,utility_id_pudl_label,utility_name_ferc1,report_year,rate_schedule_type,billing_status,rate_schedule_description,sales_mwh,dollar_value,avg_customers_per_month,kwh_per_customer,revenue_per_kwh,Conatins CARE/FERA?,record_id
286548,157,Tampa Electric Company,313,Tampa Electric Co,Tampa Electric Company,2022,public_authorities,billed,SBFT Stand By Firm,1476,509709,2,737925,0.345299989,No,sales_of_electricity_by_rate_schedules_account_445_other_sales_to_public_authorities_304_2022_c000116_6
286549,157,Tampa Electric Company,313,Tampa Electric Co,Tampa Electric Company,2022,public_authorities,billed,R Residential Service,1600,247524,216,7391,0.154699996,No,sales_of_electricity_by_rate_schedules_account_445_other_sales_to_public_authorities_304_2022_c000116_5
286550,200,Appalachian Power Company,29,Appalachian Power Co,Appalachian Power Company,2022,public_authorities,billed,LPS-TOD - LARGE POWER SERVICE TOD,19525,1278602,1,19525000,0.065499999,No,sales_of_electricity_by_rate_schedules_account_445_other_sales_to_public_authorities_304_2022_c000530_lpstod__large_power_service_tod__19525__1278602
286551,200,Appalachian Power Company,29,Appalachian Power Co,Appalachian Power Company,2022,public_authorities,billed,Public Authority-Large General Svc-TOD-Pri,123,12680,1,123000,0.103100002,No,sales_of_electricity_by_rate_schedules_account_445_other_sales_to_public_authorities_304_2022_c000530_public_authoritylarge_general_svctodpri__123__12680
286552,200,Appalachian Power Company,29,Appalachian Power Co,Appalachian Power Company,2022,public_authorities,billed,PA-PEV PUBLIC AUTHORITY,53,7653,2,26500,,No,sales_of_electricity_by_rate_schedules_account_445_other_sales_to_public_authorities_304_2022_c000530_papev_public_authority__53__7653
286553,200,Appalachian Power Company,29,Appalachian Power Co,Appalachian Power Company,2022,public_authorities,billed,Flood Walls,221,16635,22,10045,0.075300001,No,sales_of_electricity_by_rate_schedules_account_445_other_sales_to_public_authorities_304_2022_c000530_flood_walls__221__16635
286554,200,Appalachian Power Company,29,Appalachian Power Co,Appalachian Power Company,2022,public_authorities,billed,Misc Adjustments,,25988,,,,No,sales_of_electricity_by_rate_schedules_account_445_other_sales_to_public_authorities_304_2022_c000530_misc_adjustments___25988
286555,200,Appalachian Power Company,29,Appalachian Power Co,Appalachian Power Company,2022,public_authorities,billed,SGS-PA- Small Gen Ser - PA,45069,5166418,3940,11439,0.114600003,No,sales_of_electricity_by_rate_schedules_account_445_other_sales_to_public_authorities_304_2022_c000530_sgspa_small_gen_ser__pa__45069__5166418
286556,200,Appalachian Power Company,29,Appalachian Power Co,Appalachian Power Company,2022,public_authorities,billed,Commonwealth of VA,129416,13258303,924,140061,0.102399997,No,sales_of_electricity_by_rate_schedules_account_445_other_sales_to_public_authorities_304_2022_c000530_commonwealth_of_va__129416__13258303
286557,200,Appalachian Power Company,29,Appalachian Power Co,Appalachian Power Company,2022,public_authorities,billed,MGS - MEDIUM GENERAL SERVICE,1214,145321,9,134889,0.1197,No,sales_of_electricity_by_rate_schedules_account_445_other_sales_to_public_authorities_304_2022_c000530_mgs__medium_general_service__1214__145321
286558,200,Appalachian Power Company,29,Appalachian Power Co,Appalachian Power Company,2022,public_authorities,billed,OL-Outdoor Lighting,2977,405809,,,0.136299998,No,sales_of_electricity_by_rate_schedules_account_445_other_sales_to_public_authorities_304_2022_c000530_oloutdoor_lighting__2977__405809
286559,200,Appalachian Power Company,29,Appalachian Power Co,Appalachian Power Company,2022,public_authorities,billed,Estimated,111,12579,,,0.113300003,No,sales_of_electricity_by_rate_schedules_account_445_other_sales_to_public_authorities_304_2022_c000530_estimated__111__12579
286560,200,Appalachian Power Company,29,Appalachian Power Co,Appalachian Power Company,2022,public_authorities,billed,APCo Rider,,-123828,,,,No,sales_of_electricity_by_rate_schedules_account_445_other_sales_to_public_authorities_304_2022_c000530_apco_rider___123828
286561,200,Appalachian Power Company,29,Appalachian Power Co,Appalachian Power Company,2022,public_authorities,billed,LPS-TOD-PA Large Pow Ser,16817,1351348,2,8408500,0.080399998,No,sales_of_electricity_by_rate_schedules_account_445_other_sales_to_public_authorities_304_2022_c000530_lpstodpa_large_pow_ser__16817__1351348
286562,200,Appalachian Power Company,29,Appalachian Power Co,Appalachian Power Company,2022,public_authorities,billed,GS-General Service,24368,2070893,19,1282526,0.085000001,No,sales_of_electricity_by_rate_schedules_account_445_other_sales_to_public_authorities_304_2022_c000530_gsgeneral_service__24368__2070893
286563,200,Appalachian Power Company,29,Appalachian Power Co,Appalachian Power Company,2022,public_authorities,billed,,767556,76341056,6350,120875,0.0995,No,sales_of_electricity_by_rate_schedules_account_445_other_sales_to_public_authorities_304_2022_c000530_total
286564,200,Appalachian Power Company,29,Appalachian Power Co,Appalachian Power Company,2022,public_authorities,billed,SGS-Small General Service,441,51188,32,13781,0.116099998,No,sales_of_electricity_by_rate_schedules_account_445_other_sales_to_public_authorities_304_2022_c000530_sgssmall_general_service__441__51188
286565,200,Appalachian Power Company,29,Appalachian Power Co,Appalachian Power Company,2022,public_authorities,billed,MGS-PA-Med Gen Ser - PA,155098,17671052,645,240462,0.113899998,No,sales_of_electricity_by_rate_schedules_account_445_other_sales_to_public_authorities_304_2022_c000530_mgspamed_gen_ser__pa__155098__17671052
286566,200,Appalachian Power Company,29,Appalachian Power Co,Appalachian Power Company,2022,public_authorities,billed,GS-TOD-PA-Gen Ser TOD -PA,2688,285210,94,28596,0.1061,No,sales_of_electricity_by_rate_schedules_account_445_other_sales_to_public_authorities_304_2022_c000530_gstodpagen_ser_tod_pa__2688__285210
286567,200,Appalachian Power Company,29,Appalachian Power Co,Appalachian Power Company,2022,public_authorities,billed,Public Authority-Large General Svc-TOD-Sec,3354,382907,23,145826,0.114200003,No,sales_of_electricity_by_rate_schedules_account_445_other_sales_to_public_authorities_304_2022_c000530_public_authoritylarge_general_svctodsec__3354__382907
286568,200,Appalachian Power Company,29,Appalachian Power Co,Appalachian Power Company,2022,public_authorities,billed,GS-PA -General Service -PA,366081,34322296,636,575599,0.093800001,No,sales_of_electricity_by_rate_schedules_account_445_other_sales_to_public_authorities_304_2022_c000530_gspa_general_service_pa__366081__34322298
286569,204,Ohio Power Company,235,Ohio Power Company,Ohio Power Company,2022,public_authorities,billed,GS-1 Gen Svc Fixed,382,46031,14,27286,0.120499998,No,sales_of_electricity_by_rate_schedules_account_445_other_sales_to_public_authorities_304_2022_c000535_gs1_gen_svc_fixed
286570,204,Ohio Power Company,235,Ohio Power Company,Ohio Power Company,2022,public_authorities,billed,SPECIAL - Street Lighting,182,12029,10,18200,0.066100001,No,sales_of_electricity_by_rate_schedules_account_445_other_sales_to_public_authorities_304_2022_c000535_special__street_lighting
286571,204,Ohio Power Company,235,Ohio Power Company,Ohio Power Company,2022,public_authorities,billed,Misc Adjustment,,5,,,,No,sales_of_electricity_by_rate_schedules_account_445_other_sales_to_public_authorities_304_2022_c000535_misc_adjustment
